cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchi,isosmiles,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,sidsrcname,depcatg,annotation
162426073,"6-[[5-(3-hydroxyazetidin-1-yl)pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,505.500,C24H26N10O3,155.000,758.000,1.700,37,4,11,8,"InChI=1S/C24H26N10O3/c1-25-24(36)21-18(28-17-6-4-5-16(22(17)37-3)23-27-13-33(2)32-23)9-20(30-31-21)29-19-8-7-14(10-26-19)34-11-15(35)12-34/h4-10,13,15,35H,11-12H2,1-3H3,(H,25,36)(H2,26,28,29,30)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC4=NC=C(C=C4)N5CC(C5)O,MKCRMYBGJIPMII-FIBGUPNXSA-N,"6-[[5-(3-hydroxyazetidin-1-yl)pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20220205,Google Patents|PATENTSCOPE (WIPO),Governmental Organizations|Research and Development,NULL
162426072,"6-[[6-(azetidin-1-yl)pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,486.500,C24H26N10O2,135.000,727.000,3.000,36,3,10,8,"InChI=1S/C24H26N10O2/c1-25-24(35)21-17(27-16-8-4-7-15(22(16)36-3)23-26-14-33(2)32-23)13-19(30-31-21)28-18-9-5-10-20(29-18)34-11-6-12-34/h4-5,7-10,13-14H,6,11-12H2,1-3H3,(H,25,35)(H2,27,28,29,30)",CNC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC4=NC(=CC=C4)N5CCC5,REKBTJRUBDVAQR-UHFFFAOYSA-N,"6-[[6-(azetidin-1-yl)pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,Patents,1,NULL,20220205,Google Patents|PATENTSCOPE (WIPO),Governmental Organizations|Research and Development,NULL
162426070,"6-[[5-(azetidin-1-yl)pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,486.500,C24H26N10O2,135.000,727.000,2.700,36,3,10,8,"InChI=1S/C24H26N10O2/c1-25-24(35)21-18(28-17-7-4-6-16(22(17)36-3)23-27-14-33(2)32-23)12-20(30-31-21)29-19-9-8-15(13-26-19)34-10-5-11-34/h4,6-9,12-14H,5,10-11H2,1-3H3,(H,25,35)(H2,26,28,29,30)",CNC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC4=NC=C(C=C4)N5CCC5,AAPFGRDOUJNXSS-UHFFFAOYSA-N,"6-[[5-(azetidin-1-yl)pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,Patents,1,NULL,20220205,Google Patents|PATENTSCOPE (WIPO),Governmental Organizations|Research and Development,NULL
162426068,"6-[[5-(3,3-difluoroazetidin-1-yl)pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,525.500,C24H24F2N10O2,135.000,804.000,3.000,38,3,12,8,"InChI=1S/C24H24F2N10O2/c1-27-23(37)20-17(30-16-6-4-5-15(21(16)38-3)22-29-13-35(2)34-22)9-19(32-33-20)31-18-8-7-14(10-28-18)36-11-24(25,26)12-36/h4-10,13H,11-12H2,1-3H3,(H,27,37)(H2,28,30,31,32)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC4=NC=C(C=C4)N5CC(C5)(F)F,XIACVRVBRBEZFQ-FIBGUPNXSA-N,"6-[[5-(3,3-difluoroazetidin-1-yl)pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20220205,Google Patents|PATENTSCOPE (WIPO),Governmental Organizations|Research and Development,NULL
162426067,"6-[[5-(3-methoxyazetidin-1-yl)pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,519.600,C25H28N10O3,144.000,774.000,2.200,38,3,11,9,"InChI=1S/C25H28N10O3/c1-26-25(36)22-19(29-18-7-5-6-17(23(18)38-4)24-28-14-34(2)33-24)10-21(31-32-22)30-20-9-8-15(11-27-20)35-12-16(13-35)37-3/h5-11,14,16H,12-13H2,1-4H3,(H,26,36)(H2,27,29,30,31)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC4=NC=C(C=C4)N5CC(C5)OC,NAGRJFDWHAZWNE-FIBGUPNXSA-N,"6-[[5-(3-methoxyazetidin-1-yl)pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20220205,PATENTSCOPE (WIPO),Governmental Organizations,NULL
162426065,"6-[[5-(azetidin-1-yl)pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,489.500,C24H26N10O2,135.000,727.000,2.700,36,3,10,8,"InChI=1S/C24H26N10O2/c1-25-24(35)21-18(28-17-7-4-6-16(22(17)36-3)23-27-14-33(2)32-23)12-20(30-31-21)29-19-9-8-15(13-26-19)34-10-5-11-34/h4,6-9,12-14H,5,10-11H2,1-3H3,(H,25,35)(H2,26,28,29,30)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC4=NC=C(C=C4)N5CCC5,AAPFGRDOUJNXSS-FIBGUPNXSA-N,"6-[[5-(azetidin-1-yl)pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20220205,Google Patents|PATENTSCOPE (WIPO),Governmental Organizations|Research and Development,NULL
162426063,"4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-6-[[5-(3-propan-2-yloxyazetidin-1-yl)pyridin-2-yl]amino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,547.600,C27H32N10O3,144.000,817.000,3.000,40,3,11,10,"InChI=1S/C27H32N10O3/c1-16(2)40-18-13-37(14-18)17-9-10-22(29-12-17)32-23-11-21(24(34-33-23)27(38)28-3)31-20-8-6-7-19(25(20)39-5)26-30-15-36(4)35-26/h6-12,15-16,18H,13-14H2,1-5H3,(H,28,38)(H2,29,31,32,33)/i3D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC4=NC=C(C=C4)N5CC(C5)OC(C)C,YOSYJONOLDDAQP-HPRDVNIFSA-N,"4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-6-[[5-(3-propan-2-yloxyazetidin-1-yl)pyridin-2-yl]amino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20220205,Google Patents|PATENTSCOPE (WIPO),Governmental Organizations|Research and Development,NULL
162426062,"6-[(2,4-dimethoxyphenyl)methylamino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,504.500,C25H28N8O4,137.000,720.000,3.000,37,3,10,10,"InChI=1S/C25H28N8O4/c1-26-25(34)22-19(29-18-8-6-7-17(23(18)37-5)24-28-14-33(2)32-24)12-21(30-31-22)27-13-15-9-10-16(35-3)11-20(15)36-4/h6-12,14H,13H2,1-5H3,(H,26,34)(H2,27,29,30)",CNC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NCC4=C(C=C(C=C4)OC)OC,XRSLCUFUYBILIV-UHFFFAOYSA-N,"6-[(2,4-dimethoxyphenyl)methylamino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,Patents,1,NULL,20220205,PATENTSCOPE (WIPO),Governmental Organizations,NULL
162426061,"6-[[5-[3-(difluoromethyl)azetidin-1-yl]pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,539.600,C25H26F2N10O2,135.000,809.000,3.400,39,3,12,9,"InChI=1S/C25H26F2N10O2/c1-28-25(38)21-18(31-17-6-4-5-16(22(17)39-3)24-30-13-36(2)35-24)9-20(33-34-21)32-19-8-7-15(10-29-19)37-11-14(12-37)23(26)27/h4-10,13-14,23H,11-12H2,1-3H3,(H,28,38)(H2,29,31,32,33)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC4=NC=C(C=C4)N5CC(C5)C(F)F,MRECTXZJKHHAKB-FIBGUPNXSA-N,"6-[[5-[3-(difluoromethyl)azetidin-1-yl]pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20220205,Google Patents|PATENTSCOPE (WIPO),Governmental Organizations|Research and Development,NULL
162426059,"6-[[5-(3-hydroxyoxetan-3-yl)pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,506.500,C24H25N9O4,161.000,775.000,1.000,37,4,11,8,"InChI=1S/C24H25N9O4/c1-25-23(34)20-17(28-16-6-4-5-15(21(16)36-3)22-27-13-33(2)32-22)9-19(30-31-20)29-18-8-7-14(10-26-18)24(35)11-37-12-24/h4-10,13,35H,11-12H2,1-3H3,(H,25,34)(H2,26,28,29,30)/i1D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC4=NC=C(C=C4)C5(COC5)O,YMSLXFKSGFJVIG-FIBGUPNXSA-N,"6-[[5-(3-hydroxyoxetan-3-yl)pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20220205,Google Patents|PATENTSCOPE (WIPO),Governmental Organizations|Research and Development,NULL
162426057,"6-[[5-(3-isocyanoazetidin-1-yl)pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,514.600,C25H25N11O2,139.000,848.000,2.000,38,3,11,8,"InChI=1S/C25H25N11O2/c1-26-15-12-36(13-15)16-8-9-20(28-11-16)31-21-10-19(22(33-32-21)25(37)27-2)30-18-7-5-6-17(23(18)38-4)24-29-14-35(3)34-24/h5-11,14-15H,12-13H2,2-4H3,(H,27,37)(H2,28,30,31,32)/i2D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC4=NC=C(C=C4)N5CC(C5)[N+]#[C-],FRRDAFTVERZIHM-BMSJAHLVSA-N,"6-[[5-(3-isocyanoazetidin-1-yl)pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20220205,Google Patents|PATENTSCOPE (WIPO),Governmental Organizations|Research and Development,NULL
162369539,"US11021475, Example 183","BDBM500316|US11021475, Example 183",474.500,C23H26N10O2,145.000,701.000,3.000,35,3,10,7,"InChI=1S/C23H26N10O2/c1-12-10-18(26-13(2)25-12)29-19-11-17(20(31-30-19)23(34)24-4)28-16-9-7-8-15(21(16)35-6)22-27-14(3)33(5)32-22/h7-11H,1-6H3,(H,24,34)(H2,25,26,28,29,30)",CC1=CC(=NC(=N1)C)NC2=NN=C(C(=C2)NC3=CC=CC(=C3OC)C4=NN(C(=N4)C)C)C(=O)NC,JCJKLDMUTGQQBS-UHFFFAOYSA-N,"6-[(2,6-dimethylpyrimidin-4-yl)amino]-4-[3-(1,5-dimethyl-1,2,4-triazol-3-yl)-2-methoxyanilino]-N-methylpyridazine-3-carboxamide",NULL,Patents,1,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162369538,"US11021475, Example 181","BDBM500315|US11021475, Example 181",436.500,C21H24N8O3,136.000,677.000,1.600,32,3,8,7,"InChI=1S/C21H24N8O3/c1-11-23-19(28-29(11)3)13-6-5-7-14(18(13)32-4)24-15-10-16(25-20(30)12-8-9-12)26-27-17(15)21(31)22-2/h5-7,10,12H,8-9H2,1-4H3,(H,22,31)(H2,24,25,26,30)",CC1=NC(=NN1C)C2=C(C(=CC=C2)NC3=CC(=NN=C3C(=O)NC)NC(=O)C4CC4)OC,FHNWCQMAJLNUNL-UHFFFAOYSA-N,"6-(cyclopropanecarbonylamino)-4-[3-(1,5-dimethyl-1,2,4-triazol-3-yl)-2-methoxyanilino]-N-methylpyridazine-3-carboxamide",NULL,Patents,1,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162369536,"US11021475, Example 160","BDBM500313|US11021475, Example 160",438.500,C21H22N6O3S,146.000,651.000,2.600,31,3,8,7,"InChI=1S/C21H22N6O3S/c1-11-23-10-16(31-11)13-5-4-6-14(19(13)30-3)24-15-9-17(25-20(28)12-7-8-12)26-27-18(15)21(29)22-2/h4-6,9-10,12H,7-8H2,1-3H3,(H,22,29)(H2,24,25,26,28)",CC1=NC=C(S1)C2=C(C(=CC=C2)NC3=CC(=NN=C3C(=O)NC)NC(=O)C4CC4)OC,SDGULVADNICVAC-UHFFFAOYSA-N,"6-(cyclopropanecarbonylamino)-4-[2-methoxy-3-(2-methyl-1,3-thiazol-5-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,Patents,1,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162369535,"US11021475, Example 155","BDBM500312|US11021475, Example 155",448.500,C21H20N8O2S,155.000,616.000,3.200,32,3,10,7,"InChI=1S/C21H20N8O2S/c1-12-26-29-21(32-12)13-7-6-8-14(19(13)31-3)24-15-11-17(25-16-9-4-5-10-23-16)27-28-18(15)20(30)22-2/h4-11H,1-3H3,(H,22,30)(H2,23,24,25,27)",CC1=NN=C(S1)C2=C(C(=CC=C2)NC3=CC(=NN=C3C(=O)NC)NC4=CC=CC=N4)OC,KDFXBTJLJCPPLJ-UHFFFAOYSA-N,"4-[2-methoxy-3-(5-methyl-1,3,4-thiadiazol-2-yl)anilino]-N-methyl-6-(pyridin-2-ylamino)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162369534,"US11021475, Example 154","BDBM500311|US11021475, Example 154",439.500,C20H21N7O3S,159.000,652.000,2.000,31,3,9,7,"InChI=1S/C20H21N7O3S/c1-10-24-27-20(31-10)12-5-4-6-13(17(12)30-3)22-14-9-15(23-18(28)11-7-8-11)25-26-16(14)19(29)21-2/h4-6,9,11H,7-8H2,1-3H3,(H,21,29)(H2,22,23,25,28)",CC1=NN=C(S1)C2=C(C(=CC=C2)NC3=CC(=NN=C3C(=O)NC)NC(=O)C4CC4)OC,HVGDSXZSSASDCC-UHFFFAOYSA-N,"6-(cyclopropanecarbonylamino)-4-[2-methoxy-3-(5-methyl-1,3,4-thiadiazol-2-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,Patents,1,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162369533,"US11021475, Example 151","BDBM500310|US11021475, Example 151",432.400,C21H20N8O3,140.000,614.000,2.600,32,3,10,7,"InChI=1S/C21H20N8O3/c1-12-26-29-21(32-12)13-7-6-8-14(19(13)31-3)24-15-11-17(25-16-9-4-5-10-23-16)27-28-18(15)20(30)22-2/h4-11H,1-3H3,(H,22,30)(H2,23,24,25,27)",CC1=NN=C(O1)C2=C(C(=CC=C2)NC3=CC(=NN=C3C(=O)NC)NC4=CC=CC=N4)OC,YVNPDQQCMRSFHY-UHFFFAOYSA-N,"4-[2-methoxy-3-(5-methyl-1,3,4-oxadiazol-2-yl)anilino]-N-methyl-6-(pyridin-2-ylamino)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162369532,"US11021475, Example 147","BDBM500309|US11021475, Example 147",432.400,C20H20N10O2,145.000,613.000,2.500,32,3,10,7,"InChI=1S/C20H20N10O2/c1-21-20(31)17-14(11-16(25-26-17)24-15-9-4-5-10-22-15)23-13-8-6-7-12(18(13)32-3)19-27-29-30(2)28-19/h4-11H,1-3H3,(H,21,31)(H2,22,23,24,25)",CNC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(N=N3)C)NC4=CC=CC=N4,NZNZRLNIDYAARE-UHFFFAOYSA-N,4-[2-methoxy-3-(2-methyltetrazol-5-yl)anilino]-N-methyl-6-(pyridin-2-ylamino)pyridazine-3-carboxamide,NULL,Patents,1,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162369531,"US11021475, Example 146","BDBM500308|US11021475, Example 146",423.400,C19H21N9O3,149.000,649.000,1.300,31,3,9,7,"InChI=1S/C19H21N9O3/c1-20-19(30)15-13(9-14(23-24-15)22-18(29)10-7-8-10)21-12-6-4-5-11(16(12)31-3)17-25-27-28(2)26-17/h4-6,9-10H,7-8H2,1-3H3,(H,20,30)(H2,21,22,23,29)",CNC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(N=N3)C)NC(=O)C4CC4,SWNXRJDAXXMURX-UHFFFAOYSA-N,6-(cyclopropanecarbonylamino)-4-[2-methoxy-3-(2-methyltetrazol-5-yl)anilino]-N-methylpyridazine-3-carboxamide,NULL,Patents,1,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162369528,"US11021475, Example 134","BDBM500305|US11021475, Example 134",529.600,C25H27N11O3,174.000,848.000,2.100,39,4,11,9,"InChI=1S/C25H27N11O3/c1-13-28-18(11-19(29-13)32-24(37)14-8-9-14)31-20-10-17(21(34-33-20)25(38)26-2)30-16-7-5-6-15(22(16)39-4)23-27-12-36(3)35-23/h5-7,10-12,14H,8-9H2,1-4H3,(H,26,38)(H3,28,29,30,31,32,33,37)",CC1=NC(=CC(=N1)NC(=O)C2CC2)NC3=NN=C(C(=C3)NC4=CC=CC(=C4OC)C5=NN(C=N5)C)C(=O)NC,LNYDZIDSGRNVAM-UHFFFAOYSA-N,"6-[[6-(cyclopropanecarbonylamino)-2-methylpyrimidin-4-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,Patents,1,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162369526,"US11021475, Example 114","BDBM500303|US11021475, Example 114",490.500,C23H26N10O3,154.000,705.000,1.800,36,3,11,9,"InChI=1S/C23H26N10O3/c1-13-9-17(29-19(26-13)11-35-4)28-18-10-16(20(31-30-18)23(34)24-2)27-15-8-6-7-14(21(15)36-5)22-25-12-33(3)32-22/h6-10,12H,11H2,1-5H3,(H,24,34)(H2,26,27,28,29,30)",CC1=CC(=NC(=N1)COC)NC2=NN=C(C(=C2)NC3=CC=CC(=C3OC)C4=NN(C=N4)C)C(=O)NC,RBJRTZHQSGIVCP-UHFFFAOYSA-N,"6-[[2-(methoxymethyl)-6-methylpyrimidin-4-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,Patents,1,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162369525,"US11021475, Example 112","BDBM500302|US11021475, Example 112",429.400,C21H19N9O2,140.000,592.000,1.500,32,3,10,7,"InChI=1S/C21H19N9O2/c1-22-21(31)18-15(11-16(29-30-18)28-17-12-23-9-10-24-17)27-14-6-3-5-13(19(14)32-2)20-25-7-4-8-26-20/h3-12H,1-2H3,(H,22,31)(H2,24,27,28,29)",CNC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NC=CC=N3)NC4=NC=CN=C4,WEGCMIRUASPCPF-UHFFFAOYSA-N,4-(2-methoxy-3-pyrimidin-2-ylanilino)-N-methyl-6-(pyrazin-2-ylamino)pyridazine-3-carboxamide,NULL,Patents,1,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162369524,"US11021475, Example 108","BDBM500301|US11021475, Example 108",460.500,C22H24N10O2,145.000,672.000,2.600,34,3,10,7,"InChI=1S/C22H24N10O2/c1-12-9-17(26-13(2)25-12)28-18-10-16(19(30-29-18)22(33)23-3)27-15-8-6-7-14(20(15)34-5)21-24-11-32(4)31-21/h6-11H,1-5H3,(H,23,33)(H2,25,26,27,28,29)",CC1=CC(=NC(=N1)C)NC2=NN=C(C(=C2)NC3=CC=CC(=C3OC)C4=NN(C=N4)C)C(=O)NC,PTIQFVKQCBWNJS-UHFFFAOYSA-N,"6-[(2,6-dimethylpyrimidin-4-yl)amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,Patents,1,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162369523,"US11021475, Example 102","BDBM500300|US11021475, Example 102",461.500,C22H23N9O3,152.000,659.000,1.500,34,4,10,8,"InChI=1S/C22H23N9O3/c1-23-22(33)19-16(9-18(28-29-19)27-17-8-7-13(11-32)10-24-17)26-15-6-4-5-14(20(15)34-3)21-25-12-31(2)30-21/h4-10,12,32H,11H2,1-3H3,(H,23,33)(H2,24,26,27,28)",CNC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC4=NC=C(C=C4)CO,OAZMIBDKNLSUJY-UHFFFAOYSA-N,"6-[[5-(hydroxymethyl)pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,Patents,1,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162369522,"US11021475, Example 94","BDBM500299|US11021475, Example 94",432.400,C20H20N10O2,145.000,613.000,1.800,32,3,10,7,"InChI=1S/C20H20N10O2/c1-21-20(31)17-14(9-16(27-28-17)26-15-7-8-22-10-23-15)25-13-6-4-5-12(18(13)32-3)19-24-11-30(2)29-19/h4-11H,1-3H3,(H,21,31)(H2,22,23,25,26,27)",CNC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC4=NC=NC=C4,DHVFCDCPLMTRJH-UHFFFAOYSA-N,"4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methyl-6-(pyrimidin-4-ylamino)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162369521,"US11021475, Example 87","BDBM500298|US11021475, Example 87",476.500,C22H24N10O3,154.000,690.000,2.500,35,3,11,8,"InChI=1S/C22H24N10O3/c1-12-25-16(10-18(26-12)34-4)28-17-9-15(19(30-29-17)22(33)23-2)27-14-8-6-7-13(20(14)35-5)21-24-11-32(3)31-21/h6-11H,1-5H3,(H,23,33)(H2,25,26,27,28,29)",CC1=NC(=CC(=N1)OC)NC2=NN=C(C(=C2)NC3=CC=CC(=C3OC)C4=NN(C=N4)C)C(=O)NC,ZYYJUSPHKZHQCC-UHFFFAOYSA-N,"6-[(6-methoxy-2-methylpyrimidin-4-yl)amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,Patents,1,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162369520,"US11021475, Example 85","BDBM500297|US11021475, Example 85",447.500,C22H25N9O2,124.000,655.000,2.400,33,3,8,7,"InChI=1S/C22H25N9O2/c1-13-9-19(29-31(13)4)26-18-10-17(20(28-27-18)22(32)23-2)25-16-8-6-7-15(21(16)33-5)14-11-24-30(3)12-14/h6-12H,1-5H3,(H,23,32)(H2,25,26,27,29)",CC1=CC(=NN1C)NC2=NN=C(C(=C2)NC3=CC=CC(=C3OC)C4=CN(N=C4)C)C(=O)NC,FZWXWOWMJKPROL-UHFFFAOYSA-N,"6-[(1,5-dimethylpyrazol-3-yl)amino]-4-[2-methoxy-3-(1-methylpyrazol-4-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,Patents,1,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162369519,"US11021475, Example 84","BDBM500296|US11021475, Example 84",475.500,C23H25N9O3,152.000,689.000,1.900,35,4,10,8,"InChI=1S/C23H25N9O3/c1-13(33)14-8-9-25-18(10-14)28-19-11-17(20(30-29-19)23(34)24-2)27-16-7-5-6-15(21(16)35-4)22-26-12-32(3)31-22/h5-13,33H,1-4H3,(H,24,34)(H2,25,27,28,29)",CC(C1=CC(=NC=C1)NC2=NN=C(C(=C2)NC3=CC=CC(=C3OC)C4=NN(C=N4)C)C(=O)NC)O,UYAZHXSQCXSOEW-UHFFFAOYSA-N,"6-[[4-(1-hydroxyethyl)pyridin-2-yl]amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,Patents,1,NULL,20211220,BindingDB,Curation Efforts|Research and Development,NULL
162369518,"US11021475, Example 75","CHEMBL4803460|BDBM500294|US11021475, Example 75",419.400,C21H21N7O3,131.000,632.000,1.000,31,3,8,7,"InChI=1S/C21H21N7O3/c1-22-21(30)18-15(10-17(27-28-18)26-20(29)12-6-7-12)25-14-5-3-4-13(19(14)31-2)16-11-23-8-9-24-16/h3-5,8-12H,6-7H2,1-2H3,(H,22,30)(H2,25,26,27,29)",CNC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NC=CN=C3)NC(=O)C4CC4,DUMJYMDYNVMOFO-UHFFFAOYSA-N,6-(cyclopropanecarbonylamino)-4-(2-methoxy-3-pyrazin-2-ylanilino)-N-methylpyridazine-3-carboxamide,NULL,Patents,1,NULL,20211220,BindingDB|ChEMBL,Curation Efforts|Research and Development,NULL
